record_id,region,category_title,videos_count,date
734,France,Entertainment,76,01/04/2018
735,France,Entertainment,98,02/04/2018
736,France,Entertainment,90,03/04/2018
737,France,Entertainment,84,04/04/2018
738,France,Entertainment,78,05/04/2018
739,France,Entertainment,76,06/04/2018
740,France,Entertainment,78,07/04/2018
741,France,Entertainment,80,14/04/2018
742,France,Entertainment,92,15/04/2018
743,France,Entertainment,76,16/04/2018
744,France,Entertainment,84,17/04/2018
745,France,Entertainment,100,18/04/2018
746,France,Entertainment,98,19/04/2018
747,France,Entertainment,102,20/04/2018
748,France,Entertainment,80,21/04/2018
749,France,Entertainment,84,22/04/2018
750,France,Entertainment,72,23/04/2018
751,France,Entertainment,100,24/04/2018
752,France,Entertainment,96,25/04/2018
753,France,Entertainment,90,26/04/2018
754,France,Entertainment,84,27/04/2018
755,France,Entertainment,80,28/04/2018
756,France,Entertainment,98,29/04/2018
757,France,Entertainment,98,30/04/2018
758,France,Entertainment,92,01/05/2018
759,France,Entertainment,88,02/05/2018
760,France,Entertainment,106,03/05/2018
761,France,Entertainment,100,04/05/2018
762,France,Entertainment,82,05/05/2018
763,France,Entertainment,96,06/05/2018
764,France,Entertainment,66,07/05/2018
765,France,Entertainment,72,08/05/2018
766,France,Entertainment,86,09/05/2018
767,France,Entertainment,104,10/05/2018
768,France,Entertainment,90,11/05/2018
769,France,Entertainment,78,12/05/2018
770,France,Entertainment,94,13/05/2018
771,France,Entertainment,68,14/05/2018
772,France,Entertainment,82,15/05/2018
773,France,Entertainment,100,16/05/2018
774,France,Entertainment,108,17/05/2018
775,France,Entertainment,120,18/05/2018
776,France,Entertainment,120,19/05/2018
777,France,Entertainment,114,20/05/2018
778,France,Entertainment,114,21/05/2018
779,France,Entertainment,118,22/05/2018
780,France,Entertainment,128,23/05/2018
781,France,Entertainment,106,24/05/2018
782,France,Entertainment,116,25/05/2018
783,France,Entertainment,98,26/05/2018
784,France,Entertainment,94,27/05/2018
785,France,Entertainment,102,28/05/2018
786,France,Entertainment,116,29/05/2018
787,France,Entertainment,118,30/05/2018
788,France,Entertainment,132,31/05/2018
789,France,Entertainment,106,01/06/2018
790,France,Entertainment,116,02/06/2018
791,France,Entertainment,122,03/06/2018
792,France,Entertainment,100,04/06/2018
793,France,Entertainment,96,05/06/2018
794,France,Entertainment,118,06/06/2018
795,France,Entertainment,134,07/06/2018
796,France,Entertainment,120,08/06/2018
797,France,Entertainment,104,09/06/2018
798,France,Entertainment,68,10/06/2018
799,France,Entertainment,104,11/06/2018
800,France,Entertainment,114,12/06/2018
801,France,Entertainment,98,13/06/2018
802,France,Entertainment,110,14/06/2018
803,France,Film & Animation,16,14/11/2017
804,France,Film & Animation,18,15/11/2017
805,France,Film & Animation,18,16/11/2017
806,France,Film & Animation,26,17/11/2017
807,France,Film & Animation,18,18/11/2017
808,France,Film & Animation,26,19/11/2017
809,France,Film & Animation,20,20/11/2017
810,France,Film & Animation,24,21/11/2017
811,France,Film & Animation,32,22/11/2017
812,France,Film & Animation,22,23/11/2017
813,France,Film & Animation,14,24/11/2017
814,France,Film & Animation,16,25/11/2017
815,France,Film & Animation,22,26/11/2017
816,France,Film & Animation,22,27/11/2017
817,France,Film & Animation,20,28/11/2017
818,France,Film & Animation,14,29/11/2017
819,France,Film & Animation,20,30/11/2017
820,France,Film & Animation,12,01/12/2017
821,France,Film & Animation,20,02/12/2017
822,France,Film & Animation,26,03/12/2017
823,France,Film & Animation,28,04/12/2017
824,France,Film & Animation,20,05/12/2017
825,France,Film & Animation,18,06/12/2017
826,France,Film & Animation,12,07/12/2017
827,France,Film & Animation,20,08/12/2017
828,France,Film & Animation,16,09/12/2017
829,France,Film & Animation,22,10/12/2017
830,France,Film & Animation,28,11/12/2017
831,France,Film & Animation,24,12/12/2017
832,France,Film & Animation,32,13/12/2017
833,France,Film & Animation,24,14/12/2017
834,France,Film & Animation,22,15/12/2017
835,France,Film & Animation,18,16/12/2017
836,France,Film & Animation,20,17/12/2017
837,France,Film & Animation,18,18/12/2017
838,France,Film & Animation,10,19/12/2017
839,France,Film & Animation,22,20/12/2017
840,France,Film & Animation,18,21/12/2017
841,France,Film & Animation,14,22/12/2017
842,France,Film & Animation,14,23/12/2017
843,France,Film & Animation,12,24/12/2017
844,France,Film & Animation,14,25/12/2017
845,France,Film & Animation,22,26/12/2017
846,France,Film & Animation,18,27/12/2017
847,France,Film & Animation,16,28/12/2017
848,France,Film & Animation,16,29/12/2017
849,France,Film & Animation,20,30/12/2017
850,France,Film & Animation,26,31/12/2017
851,France,Film & Animation,28,01/01/2018
852,France,Film & Animation,22,02/01/2018
853,France,Film & Animation,16,03/01/2018
854,France,Film & Animation,12,04/01/2018
855,France,Film & Animation,10,05/01/2018
856,France,Film & Animation,10,06/01/2018
857,France,Film & Animation,22,07/01/2018
858,France,Film & Animation,20,08/01/2018
859,France,Film & Animation,12,09/01/2018
860,France,Film & Animation,16,12/01/2018
861,France,Film & Animation,20,13/01/2018
862,France,Film & Animation,28,14/01/2018
863,France,Film & Animation,20,15/01/2018
864,France,Film & Animation,20,16/01/2018
865,France,Film & Animation,24,17/01/2018
866,France,Film & Animation,12,18/01/2018
867,France,Film & Animation,10,19/01/2018
868,France,Film & Animation,12,20/01/2018
869,France,Film & Animation,26,21/01/2018
870,France,Film & Animation,18,22/01/2018
871,France,Film & Animation,16,23/01/2018
872,France,Film & Animation,20,24/01/2018
873,France,Film & Animation,20,25/01/2018
874,France,Film & Animation,10,26/01/2018
875,France,Film & Animation,10,27/01/2018
876,France,Film & Animation,22,28/01/2018
877,France,Film & Animation,16,29/01/2018
878,France,Film & Animation,24,30/01/2018
879,France,Film & Animation,20,31/01/2018
880,France,Film & Animation,18,01/02/2018
881,France,Film & Animation,28,02/02/2018
882,France,Film & Animation,22,03/02/2018
883,France,Film & Animation,22,04/02/2018
884,France,Film & Animation,10,05/02/2018
885,France,Film & Animation,16,06/02/2018
886,France,Film & Animation,28,07/02/2018
887,France,Film & Animation,12,08/02/2018
888,France,Film & Animation,10,09/02/2018
889,France,Film & Animation,20,10/02/2018
890,France,Film & Animation,22,11/02/2018
891,France,Film & Animation,24,12/02/2018
892,France,Film & Animation,18,13/02/2018
893,France,Film & Animation,14,14/02/2018
894,France,Film & Animation,18,15/02/2018
895,France,Film & Animation,14,16/02/2018
896,France,Film & Animation,14,17/02/2018
897,France,Film & Animation,10,18/02/2018
898,France,Film & Animation,14,19/02/2018
899,France,Film & Animation,14,20/02/2018
900,France,Film & Animation,20,21/02/2018
901,France,Film & Animation,24,22/02/2018
902,France,Film & Animation,24,23/02/2018
903,France,Film & Animation,18,24/02/2018
904,France,Film & Animation,28,25/02/2018
905,France,Film & Animation,18,26/02/2018
906,France,Film & Animation,16,27/02/2018
907,France,Film & Animation,22,28/02/2018
908,France,Film & Animation,16,01/03/2018
909,France,Film & Animation,16,02/03/2018
910,France,Film & Animation,20,03/03/2018
911,France,Film & Animation,34,04/03/2018
912,France,Film & Animation,32,05/03/2018
913,France,Film & Animation,22,06/03/2018
914,France,Film & Animation,22,07/03/2018
915,France,Film & Animation,12,08/03/2018
916,France,Film & Animation,12,09/03/2018
917,France,Film & Animation,16,10/03/2018
918,France,Film & Animation,10,11/03/2018
919,France,Film & Animation,14,12/03/2018
920,France,Film & Animation,10,13/03/2018
921,France,Film & Animation,10,14/03/2018
922,France,Film & Animation,14,15/03/2018
923,France,Film & Animation,20,16/03/2018
924,France,Film & Animation,24,17/03/2018
925,France,Film & Animation,18,18/03/2018
926,France,Film & Animation,14,19/03/2018
927,France,Film & Animation,18,20/03/2018
928,France,Film & Animation,26,21/03/2018
929,France,Film & Animation,16,22/03/2018
930,France,Film & Animation,16,23/03/2018
931,France,Film & Animation,10,24/03/2018
932,France,Film & Animation,12,25/03/2018
933,France,Film & Animation,20,26/03/2018
934,France,Film & Animation,18,27/03/2018
935,France,Film & Animation,20,28/03/2018
936,France,Film & Animation,14,29/03/2018
937,France,Film & Animation,8,30/03/2018
938,France,Film & Animation,18,31/03/2018
939,France,Film & Animation,16,01/04/2018
940,France,Film & Animation,16,02/04/2018
941,France,Film & Animation,18,03/04/2018
942,France,Film & Animation,16,04/04/2018
943,France,Film & Animation,14,05/04/2018
944,France,Film & Animation,16,06/04/2018
945,France,Film & Animation,22,07/04/2018
946,France,Film & Animation,22,14/04/2018
947,France,Film & Animation,26,15/04/2018
948,France,Film & Animation,18,16/04/2018
949,France,Film & Animation,18,17/04/2018
950,France,Film & Animation,16,18/04/2018
951,France,Film & Animation,22,19/04/2018
952,France,Film & Animation,12,20/04/2018
953,France,Film & Animation,12,21/04/2018
954,France,Film & Animation,20,22/04/2018
955,France,Film & Animation,14,23/04/2018
956,France,Film & Animation,14,24/04/2018
957,France,Film & Animation,12,25/04/2018
958,France,Film & Animation,12,26/04/2018
959,France,Film & Animation,18,27/04/2018
960,France,Film & Animation,20,28/04/2018
961,France,Film & Animation,18,29/04/2018
962,France,Film & Animation,16,30/04/2018
963,France,Film & Animation,18,01/05/2018
964,France,Film & Animation,14,02/05/2018
965,France,Film & Animation,14,03/05/2018
966,France,Film & Animation,20,04/05/2018
967,France,Film & Animation,14,05/05/2018
968,France,Film & Animation,4,06/05/2018
969,France,Film & Animation,16,07/05/2018
970,France,Film & Animation,26,08/05/2018
971,France,Film & Animation,22,09/05/2018
972,France,Film & Animation,20,10/05/2018
973,France,Film & Animation,14,11/05/2018
974,France,Film & Animation,24,12/05/2018
975,France,Film & Animation,22,13/05/2018
976,France,Film & Animation,14,14/05/2018
977,France,Film & Animation,20,15/05/2018
978,France,Film & Animation,30,16/05/2018
979,France,Film & Animation,28,17/05/2018
980,France,Film & Animation,26,18/05/2018
981,France,Film & Animation,16,19/05/2018
982,France,Film & Animation,16,20/05/2018
983,France,Film & Animation,14,21/05/2018
984,France,Film & Animation,16,22/05/2018
985,France,Film & Animation,18,23/05/2018
986,France,Film & Animation,24,24/05/2018
987,France,Film & Animation,26,25/05/2018
988,France,Film & Animation,22,26/05/2018
989,France,Film & Animation,20,27/05/2018
990,France,Film & Animation,22,28/05/2018
991,France,Film & Animation,18,29/05/2018
992,France,Film & Animation,18,30/05/2018
993,France,Film & Animation,12,31/05/2018
994,France,Film & Animation,18,01/06/2018
995,France,Film & Animation,16,02/06/2018
996,France,Film & Animation,10,03/06/2018
997,France,Film & Animation,18,04/06/2018
998,France,Film & Animation,20,05/06/2018
999,France,Film & Animation,26,06/06/2018
1000,France,Film & Animation,18,07/06/2018
1001,France,Film & Animation,22,08/06/2018
1002,France,Film & Animation,20,09/06/2018
1003,France,Film & Animation,12,10/06/2018
1004,France,Film & Animation,10,11/06/2018
1005,France,Film & Animation,12,12/06/2018
1006,France,Film & Animation,24,13/06/2018
1007,France,Film & Animation,30,14/06/2018
1008,France,Gaming,20,14/11/2017
1009,France,Gaming,14,15/11/2017
1010,France,Gaming,14,16/11/2017
1011,France,Gaming,28,17/11/2017
1012,France,Gaming,16,18/11/2017
1013,France,Gaming,6,19/11/2017
1014,France,Gaming,14,20/11/2017
1015,France,Gaming,20,21/11/2017
1016,France,Gaming,24,22/11/2017
1017,France,Gaming,10,23/11/2017
1018,France,Gaming,8,24/11/2017
1019,France,Gaming,14,25/11/2017
1020,France,Gaming,20,26/11/2017
1021,France,Gaming,24,27/11/2017
1022,France,Gaming,14,28/11/2017
1023,France,Gaming,16,29/11/2017
1024,France,Gaming,2,30/11/2017
1025,France,Gaming,8,01/12/2017
1026,France,Gaming,4,02/12/2017
1027,France,Gaming,6,03/12/2017
1028,France,Gaming,4,04/12/2017
1029,France,Gaming,8,05/12/2017
1030,France,Gaming,12,06/12/2017
1031,France,Gaming,24,07/12/2017
1032,France,Gaming,16,08/12/2017
1033,France,Gaming,10,09/12/2017
1034,France,Gaming,22,10/12/2017
1035,France,Gaming,16,11/12/2017
1036,France,Gaming,14,12/12/2017
1037,France,Gaming,18,13/12/2017
1038,France,Gaming,16,14/12/2017
1039,France,Gaming,22,15/12/2017
1040,France,Gaming,8,16/12/2017
1041,France,Gaming,12,17/12/2017
1042,France,Gaming,12,18/12/2017
1043,France,Gaming,16,19/12/2017
1044,France,Gaming,18,20/12/2017
1045,France,Gaming,14,21/12/2017
1046,France,Gaming,22,22/12/2017
1047,France,Gaming,16,23/12/2017
1048,France,Gaming,10,24/12/2017
1049,France,Gaming,16,25/12/2017
1050,France,Gaming,12,26/12/2017
1051,France,Gaming,16,27/12/2017
1052,France,Gaming,16,28/12/2017
1053,France,Gaming,24,29/12/2017
1054,France,Gaming,14,30/12/2017
1055,France,Gaming,16,31/12/2017
1056,France,Gaming,16,01/01/2018
1057,France,Gaming,10,02/01/2018
1058,France,Gaming,14,03/01/2018
1059,France,Gaming,18,04/01/2018
1060,France,Gaming,18,05/01/2018
1061,France,Gaming,10,06/01/2018
1062,France,Gaming,16,07/01/2018
1063,France,Gaming,14,08/01/2018
1064,France,Gaming,10,09/01/2018
1065,France,Gaming,16,12/01/2018
1066,France,Gaming,12,13/01/2018
1067,France,Gaming,12,14/01/2018
1068,France,Gaming,12,15/01/2018
1069,France,Gaming,22,16/01/2018
1070,France,Gaming,16,17/01/2018
1071,France,Gaming,20,18/01/2018
1072,France,Gaming,24,19/01/2018
1073,France,Gaming,32,20/01/2018
1074,France,Gaming,20,21/01/2018
1075,France,Gaming,16,22/01/2018
1076,France,Gaming,12,23/01/2018
1077,France,Gaming,14,24/01/2018
1078,France,Gaming,2,25/01/2018
1079,France,Gaming,18,26/01/2018
1080,France,Gaming,10,27/01/2018
1081,France,Gaming,8,28/01/2018
1082,France,Gaming,26,29/01/2018
1083,France,Gaming,16,30/01/2018
1084,France,Gaming,12,31/01/2018
1085,France,Gaming,14,01/02/2018
1086,France,Gaming,10,02/02/2018
1087,France,Gaming,16,03/02/2018
1088,France,Gaming,8,04/02/2018
1089,France,Gaming,24,05/02/2018
1090,France,Gaming,18,06/02/2018
1091,France,Gaming,10,07/02/2018
1092,France,Gaming,20,08/02/2018
1093,France,Gaming,16,09/02/2018
1094,France,Gaming,14,10/02/2018
1095,France,Gaming,8,11/02/2018
1096,France,Gaming,26,12/02/2018
1097,France,Gaming,16,13/02/2018
1098,France,Gaming,20,14/02/2018
1099,France,Gaming,20,15/02/2018
1100,France,Gaming,6,16/02/2018
1101,France,Gaming,10,17/02/2018
1102,France,Gaming,16,18/02/2018
1103,France,Gaming,20,19/02/2018
1104,France,Gaming,16,20/02/2018
1105,France,Gaming,10,21/02/2018
1106,France,Gaming,16,22/02/2018
1107,France,Gaming,8,23/02/2018
1108,France,Gaming,12,24/02/2018
1109,France,Gaming,10,25/02/2018
1110,France,Gaming,8,26/02/2018
1111,France,Gaming,12,27/02/2018
1112,France,Gaming,10,28/02/2018
1113,France,Gaming,22,01/03/2018
1114,France,Gaming,10,02/03/2018
1115,France,Gaming,10,03/03/2018
1116,France,Gaming,8,04/03/2018
1117,France,Gaming,6,05/03/2018
1118,France,Gaming,12,06/03/2018
1119,France,Gaming,6,07/03/2018
1120,France,Gaming,12,08/03/2018
1121,France,Gaming,26,09/03/2018
1122,France,Gaming,28,10/03/2018
1123,France,Gaming,40,11/03/2018
1124,France,Gaming,12,12/03/2018
1125,France,Gaming,34,13/03/2018
1126,France,Gaming,34,14/03/2018
1127,France,Gaming,18,15/03/2018
1128,France,Gaming,12,16/03/2018
1129,France,Gaming,14,17/03/2018
1130,France,Gaming,6,18/03/2018
1131,France,Gaming,8,19/03/2018
1132,France,Gaming,4,20/03/2018
1133,France,Gaming,10,21/03/2018
1134,France,Gaming,16,22/03/2018
1135,France,Gaming,6,23/03/2018
1136,France,Gaming,6,24/03/2018
1137,France,Gaming,14,25/03/2018
1138,France,Gaming,14,26/03/2018
1139,France,Gaming,16,27/03/2018
1140,France,Gaming,14,28/03/2018
1141,France,Gaming,12,29/03/2018
1142,France,Gaming,2,30/03/2018
1143,France,Gaming,8,31/03/2018
1144,France,Gaming,4,01/04/2018
1145,France,Gaming,12,02/04/2018
1146,France,Gaming,16,03/04/2018
1147,France,Gaming,8,04/04/2018
1148,France,Gaming,18,05/04/2018
1149,France,Gaming,14,06/04/2018
1150,France,Gaming,10,07/04/2018
1151,France,Gaming,18,14/04/2018
1152,France,Gaming,4,15/04/2018
1153,France,Gaming,8,16/04/2018
1154,France,Gaming,14,17/04/2018
1155,France,Gaming,12,18/04/2018
1156,France,Gaming,10,19/04/2018
1157,France,Gaming,18,20/04/2018
1158,France,Gaming,8,21/04/2018
1159,France,Gaming,8,22/04/2018
1160,France,Gaming,8,23/04/2018
1161,France,Gaming,8,24/04/2018
1162,France,Gaming,22,25/04/2018
1163,France,Gaming,4,26/04/2018
1164,France,Gaming,6,27/04/2018
1165,France,Gaming,10,28/04/2018
1166,France,Gaming,14,29/04/2018
1167,France,Gaming,16,30/04/2018
1168,France,Gaming,30,01/05/2018
1169,France,Gaming,14,02/05/2018
1170,France,Gaming,14,03/05/2018
1171,France,Gaming,6,04/05/2018
1172,France,Gaming,10,05/05/2018
1173,France,Gaming,10,06/05/2018
1174,France,Gaming,8,07/05/2018
1175,France,Gaming,10,08/05/2018
1176,France,Gaming,14,09/05/2018
1177,France,Gaming,10,10/05/2018
1178,France,Gaming,16,11/05/2018
1179,France,Gaming,8,12/05/2018
1180,France,Gaming,24,13/05/2018
1181,France,Gaming,10,14/05/2018
1182,France,Gaming,14,15/05/2018
1183,France,Gaming,8,16/05/2018
1184,France,Gaming,4,17/05/2018
1185,France,Gaming,4,18/05/2018
1186,France,Gaming,8,19/05/2018
1187,France,Gaming,10,20/05/2018
1188,France,Gaming,16,21/05/2018
1189,France,Gaming,18,22/05/2018
1190,France,Gaming,6,23/05/2018
1191,France,Gaming,8,24/05/2018
1192,France,Gaming,8,25/05/2018
1193,France,Gaming,10,26/05/2018
1194,France,Gaming,16,27/05/2018
1195,France,Gaming,8,28/05/2018
1196,France,Gaming,8,29/05/2018
1197,France,Gaming,4,30/05/2018
1198,France,Gaming,12,31/05/2018
1199,France,Gaming,12,01/06/2018
1200,France,Gaming,4,02/06/2018
1201,France,Gaming,12,03/06/2018
1202,France,Gaming,16,04/06/2018
1203,France,Gaming,14,05/06/2018
1204,France,Gaming,6,06/06/2018
1205,France,Gaming,8,07/06/2018
1206,France,Gaming,8,08/06/2018
1207,France,Gaming,6,09/06/2018
1208,France,Gaming,22,10/06/2018
1209,France,Gaming,26,11/06/2018
1210,France,Gaming,28,12/06/2018
1211,France,Gaming,14,13/06/2018
1212,France,Gaming,8,14/06/2018
1213,France,Howto & Style,16,14/11/2017
1214,France,Howto & Style,26,15/11/2017
1215,France,Howto & Style,18,16/11/2017
1216,France,Howto & Style,16,17/11/2017
1217,France,Howto & Style,24,18/11/2017
1218,France,Howto & Style,20,19/11/2017
1219,France,Howto & Style,22,20/11/2017
1220,France,Howto & Style,14,21/11/2017
1221,France,Howto & Style,30,22/11/2017
